OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape__Area,Shape__Length
5093,10000810,PLEASANT VALLEY STATE PRISON(PVSP),24863 WEST JAYNE AVENUE,COALINGA,CA,93210,-999,(559) 935-4900,STATE,OPEN,-999,FRESNO,06019,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/research/reports-and-statistics-pvsp/,2017/10/18 00:00:00+00,IMAGERY/OTHER,2024/02/26 00:00:00+00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2308,4.25411603828252e-05,0.0247308344836936
5094,10000802,VALLEY STATE PRISON (VSP),21633 AVENUE 24,CHOWCHILLA,CA,93610,-999,(559) 665-6100,STATE,OPEN,-999,MADERA,06039,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/research/reports-and-statistics-vsp/,2017/10/18 00:00:00+00,IMAGERY/OTHER,2024/02/26 00:00:00+00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,1980,4.52761132692103e-05,0.0247519564684183
5095,10005251,DEVILS GARDEN CONSERVATION CAMP #40,2300 COUNTY ROAD 74,ALTURAS,CA,96101,-999,(530) 233-3553,STATE,OPEN,114,MODOC,06049,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2016/08/01 00:00:00+00,IMAGERY/OTHER,2024/02/27 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,2.09776726478594e-06,0.00562445926953451
5096,10003498,GREENE COUNTY DETENTION CENTER,116 E DEPOT ST,GREENEVILLE,TN,37743,-999,(423) 798-1802,COUNTY,OPEN,253,GREENE,47059,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.greenecountytngov.com/sheriffs-office/,2018/03/31 00:00:00+00,IMAGERY/OTHER,2018/04/23 00:00:00+00,https://www.greenecountytngov.com/sheriffs-office/,NOT AVAILABLE,167,1.29857880892814e-07,0.00163174617930037
5097,10005427,MERCER COUNTY DETENTION FACILITY,4835 STATE ROUTE 29,CELINA,OH,45822,-999,(419) 586-5753,COUNTY,OPEN,75,MERCER,39107,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mercercountysheriff.org/corrections,2018/04/12 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,https://www.mercercountysheriff.org/corrections,NOT AVAILABLE,-999,5.34545051777968e-07,0.00431486899745815
5098,10000858,BAUTISTA CONSERVATION CAMP #36,33015 BAUTISTA CANYON ROAD,HEMET,CA,92544,-999,(951) 927-3600,STATE,OPEN,-999,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2024/01/22 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/conservation-camps/bautista/,MINIMUM,-999,4.72122201244929e-06,0.00844368529904931
5099,10006530,FOLSOM WOMEN'S FACILITY (FWF),570 E NATOMA ST,REPRESA,CA,95671,-999,NOT AVAILABLE,STATE,OPEN,397,SACRAMENTO,06067,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html, http://www.cdcr.ca.gov/Facilities_Locator/",2017/10/18 00:00:00+00,IMAGERY/OTHER,2017/10/18 00:00:00+00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,523,1.02269723356585e-06,0.00481818548157613
5100,10005241,HERKIMER COUNTY JAIL,320 NORTH MAIN STREET,HERKIMER,NY,13350,-999,(315) 867-1252,COUNTY,OPEN,31,HERKIMER,36043,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.herkimercountyny.gov/government/sheriffs-office/,2018/04/10 00:00:00+00,IMAGERY/OTHER,2024/08/20 00:00:00+00,https://www.herkimercountyny.gov/government/sheriffs-office/,NOT AVAILABLE,-999,3.81854079023469e-07,0.00370054928667217
5101,10005953,MEDINA COUNTY JUVENILE DETENTION CENTER,655 INDEPENDENCE DR,MEDINA,OH,44256,-999,(330) 764-8408,COUNTY,OPEN,17,MEDINA,39103,USA,922140,CORRECTIONAL INSTITUTIONS,https://medinajdc.org/,2018/04/12 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,https://medinajdc.org/,JUVENILE,30,4.15116119256709e-07,0.00302664419727428
5102,10003404,MIAMI COUNTY INCARCERATION FACILITY,2042 N. CR 25A,TROY,OH,45373,-999,(937) 440-3490,COUNTY,OPEN,130,MIAMI,39109,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.miamicountyohio.gov/910/Jail-Information,2016/02/15 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,https://www.miamicountyohio.gov/910/Jail-Information,NOT AVAILABLE,240,9.78779098659288e-07,0.00426462086267911
5103,10003418,MONTGOMERY COUNTY JAIL,330 W 2ND ST,DAYTON,OH,45422,-999,(937) 496-3060,COUNTY,OPEN,874,MONTGOMERY,39113,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mcohiosheriff.org/jail/index.php,2018/04/12 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,http://www.mcohiosheriff.org/,NOT AVAILABLE,900,3.6920437196386e-07,0.00293011421225576
5104,10003540,HAMILTON COUNTY JUVENILE DETENTION CENTER,1600 E 3RD ST,CHATTANOOGA,TN,37404,-999,(423) 847-4830,COUNTY,OPEN,-999,HAMILTON,47065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.hamiltontn.gov/Corrections/,2016/03/01 00:00:00+00,IMAGERY/OTHER,2018/04/23 00:00:00+00,http://www.hamiltontn.gov/Corrections/,JUVENILE,-999,6.50131823931588e-07,0.00404091135794735
5105,10000982,MADISON CORRECTIONAL INSTITUTION,1851 STATE ROUTE 56,LONDON,OH,43140,-999,(740) 852-9777,STATE,OPEN,-999,MADISON,39097,USA,922140,CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/madison-correctional/madison-correctional,2015/03/27 00:00:00+00,IMAGERY/OTHER,2024/03/25 00:00:00+00,https://drc.ohio.gov/about/facilities/madison-correctional/madison-correctional,MEDIUM,-999,3.35710517447296e-05,0.0287146572731049
5106,10003397,OHIO REFORMATORY FOR WOMEN,1479 COLLINS AVE,MARYSVILLE,OH,43040,-999,(937) 642-1065,STATE,OPEN,-999,UNION,39159,USA,922140,CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/ohio-reformatory-for-women/ohio-reformatory-for-women,2016/05/13 00:00:00+00,IMAGERY/OTHER,2024/03/25 00:00:00+00,https://drc.ohio.gov/about/facilities/ohio-reformatory-for-women/ohio-reformatory-for-women,MAXIMUM,-999,2.41069865296595e-05,0.019491070837115
5107,10006079,BOONE COUNTY JAIL / SHERIFF,217 SOUTH 5TH STREET,ALBION,NE,68620,-999,(402) 395-2144,COUNTY,OPEN,-999,BOONE,31011,USA,922140,CORRECTIONAL INSTITUTIONS,https://boonecountyne.gov/webpages/sheriff/sheriff.html,2018/04/04 00:00:00+00,IMAGERY/OTHER,2024/07/24 00:00:00+00,https://boonecountyne.gov/webpages/sheriff/sheriff.html,NOT AVAILABLE,-999,3.33411662722938e-08,0.000904587843774444
5108,10005248,DEADWOOD CONSERVATION CAMP #23,17148 MCADAMS CREEK ROAD,FORT JONES,CA,96032,-999,(530) 468-2633,STATE,OPEN,-999,SISKIYOU,06093,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2015/07/01 00:00:00+00,IMAGERY/OTHER,2024/01/22 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/conservation-camps/deadwood/,MINIMUM,-999,3.78787945010117e-06,0.00798651946428243
5109,10003357,GRAFTON CORRECTIONAL INSTITUTION,2500 AVON BELDEN RD,GRAFTON,OH,44044,-999,(440) 748-1161,STATE,OPEN,-999,LORAIN,39093,USA,922140,CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/grafton-correctional,2017/12/04 00:00:00+00,IMAGERY/OTHER,2017/12/04 00:00:00+00,https://drc.ohio.gov/about/facilities/grafton-correctional,CLOSE,-999,1.5297493973776e-05,0.014986581011644
5110,10006073,ANTELOPE COUNTY JAIL / SHERIFF,1102 L STREET,NELIGH,NE,68756,-999,(402) 887-4148,COUNTY,OPEN,-999,ANTELOPE,31003,USA,922140,CORRECTIONAL INSTITUTIONS,https://antelopecounty.nebraska.gov/sheriff,2018/04/04 00:00:00+00,IMAGERY/OTHER,2024/07/24 00:00:00+00,https://antelopecounty.nebraska.gov/sheriff,NOT AVAILABLE,-999,1.60106083058054e-07,0.00188029620461744
5111,10000904,JULIUS KLEIN CONSERVATION CAMP #19,EAST FORK ROAD,AZUSA,CA,91702,-999,(626) 910-1213,STATE,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/conservation-camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2024/01/22 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/conservation-camps/julius-klein/,MINIMUM,-999,3.49493734574935e-06,0.00825636598727445
5112,10005252,EEL RIVER CONSERVATION CAMP #31,3850 REDWOOD DRIVE,REDWAY,CA,95560,-999,(707) 923-2755,STATE,OPEN,-999,HUMBOLDT,06023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/conservation-camps/eel-river/,2016/04/18 00:00:00+00,IMAGERY/OTHER,2024/02/09 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,1.96983228306635e-06,0.00566848806255136
5113,10005974,NOBLE COUNTY JAIL,420 OLIVE ST,CALDWELL,OH,43724,-999,(740) 732-5837,COUNTY,OPEN,-999,NOBLE,39121,USA,922140,CORRECTIONAL INSTITUTIONS,https://noblecountysheriffsoffice.com/jail-roster/,2018/04/12 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,http://noblecountysheriffsoffice.com/,NOT AVAILABLE,36,2.47250227403129e-07,0.00282681195850318
5114,10005947,OTTAWA COUNTY MINIMUM SECURITY JAIL,1862 PERRY ST,PORT CLINTON,OH,43452,-999,(419) 734-6828,COUNTY,OPEN,38,OTTAWA,39123,USA,922140,CORRECTIONAL INSTITUTIONS,http://ottawacountysheriff.info/corrections/,2018/04/12 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,https://ottawacountysheriff.info/corrections/,MINIMUM,48,9.28739154915093e-07,0.00500605870563008
5115,10006280,PIKE COUNTY JAIL / SHERIFF,14050 US 23,WAVERLY,OH,45690,-999,(740) 941-4068,COUNTY,OPEN,71,PIKE,39131,USA,922140,CORRECTIONAL INSTITUTIONS,http://wp2.pikecosheriff.com/,2018/04/12 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,http://wp2.pikecosheriff.com/,NOT AVAILABLE,-999,1.48129856825108e-07,0.00205724929430765
5116,10005290,GROWLERSBURG CONSERVATION CAMP #33,5440 LONGVIEW LANE,GEORGETOWN,CA,95634,-999,(530) 333-4244,STATE,OPEN,-999,EL DORADO,06017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2024/02/23 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,5.35763956577284e-06,0.00901873243784782
5117,10000905,MALIBU CONSERVATION CAMP #13,1250 SOUTH ENCINAL CANYON ROAD,MALIBU,CA,90265,-999,(310) 457-2253,STATE,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2015/11/13 00:00:00+00,IMAGERY/OTHER,2024/01/22 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/conservation-camps/malibu/,MINIMUM,-999,3.85031125915702e-06,0.00940861817484399
5118,10003476,EMERY COUNTY JAIL / SHERIFF,1850 N 5500 W,CASTLE DALE,UT,84513,-999,(435) 381-5500,COUNTY,OPEN,-999,EMERY,49015,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.emerycounty.com/sheriff/index.htm,2020/02/20 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,http://www.emerycounty.com/sheriff/index.htm,NOT AVAILABLE,-999,4.95137101097498e-07,0.00380336860963199
5119,10002432,CHILLICOTHE CORRECTIONAL INSTITUTION / RTU,15802 STATE ROUTE N 104,CHILLICOTHE,OH,45601,-999,(740) 774-7080,STATE,OPEN,-999,ROSS,39141,USA,922140,CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/chillicothe-correctional-cci/chillicothe-correctional-cci,2017/12/04 00:00:00+00,IMAGERY/OTHER,2024/03/25 00:00:00+00,https://drc.ohio.gov/about/facilities/chillicothe-correctional-cci/chillicothe-correctional-cci,CLOSE,-999,3.11925200549013e-05,0.0275198579475568
5120,10003433,LEBANON CORRECTIONAL INSTITUTION,3791 STATE ROUTE 63,LEBANON,OH,45036,-999,(513) 932-1211,STATE,OPEN,-999,WARREN,39165,USA,922140,CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/lebanon-correctional/lebanon-correctional-institution,2017/12/04 00:00:00+00,IMAGERY/OTHER,2024/03/25 00:00:00+00,https://drc.ohio.gov/about/facilities/lebanon-correctional/lebanon-correctional-institution,MAXIMUM,-999,1.55760458255827e-05,0.0160719844189958
5121,10005305,MOUNT BULLION CONSERVATION CAMP #39,5730 MOUNT BULLION ACCESS ROAD,MARIPOSA,CA,95338,-999,(209) 742-5494,STATE,OPEN,-999,MARIPOSA,06043,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2024/02/26 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,110,8.71045131134451e-06,0.0116838837815819
5122,10003484,GARFIELD COUNTY JAIL,375 N 700 W,PANGUITCH,UT,84759,-999,(435) 676-2678,COUNTY,OPEN,8,GARFIELD,49017,USA,922140,CORRECTIONAL INSTITUTIONS,https://gcutsheriff.com/jail/,2018/05/02 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,https://gcutsheriff.com/jail/,NOT AVAILABLE,112,1.99181886273436e-06,0.00523443858803566
5123,10005976,MONTGOMERY COUNTY JUVENILE JUSTICE CENTER,380 W 2ND ST,DAYTON,OH,45422,-999,(937) 225-4253,COUNTY,OPEN,108,MONTGOMERY,39113,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mcjcohio.org/Department/default.asp,2018/04/12 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,https://www.mcohio.org/government/elected_officials/prosecutor/office_divisions/juvenile_division.php,JUVENILE,144,4.66705159851699e-07,0.00351854828548245
5124,10002310,HIGH DESERT STATE PRISON (HDSP),475-750 RICE CANYON ROAD,SUSANVILLE,CA,96127,-999,(530) 251-5100,STATE,OPEN,-999,LASSEN,06035,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/research/population-reports-2/,2017/10/18 00:00:00+00,IMAGERY/OTHER,2024/02/26 00:00:00+00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,-999,5.31868495272647e-05,0.0309922014840757
5125,10000878,MCCAIN VALLEY CONSERVATION CAMP #21,2550 MCCAIN VALLEY ROAD,BOULEVARD,CA,91905,-999,(619) 766-4393,STATE,OPEN,85,SAN DIEGO,06073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2024/02/27 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100,5.41502413398121e-06,0.0102136094371892
5126,10002284,MONROE COUNTY CHILDREN'S DETENTION CENTER - WESTFALL RD,355 WESTFALL RD,ROCHESTER,NY,14620,-999,NOT AVAILABLE,COUNTY,CLOSED,0,MONROE,36055,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.democratandchronicle.com/story/news/local/2014/01/31/monroe-county-childrens-detention-center-rush/5082639/,2014/01/31 00:00:00+00,IMAGERY/OTHER,2020/02/13 00:00:00+00,NOT AVAILABLE,JUVENILE,45,1.47465789268608e-06,0.00525951697963528
5127,10000855,CUESTA CONSERVATION CAMP #24,635 N. SANTA ROSA STREET,SAN LUIS OBISPO,CA,93405,-999,(805) 547-7971,STATE,OPEN,-999,SAN LUIS OBISPO,06079,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2024/01/22 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/conservation-camps/cuesta/,MINIMUM,100,4.25792177338735e-06,0.00880799865800522
5128,10005972,MUSKINGUM COUNTY JAIL,28 N 4TH ST,ZANESVILLE,OH,43701,-999,(740) 455-7133,COUNTY,OPEN,248,MUSKINGUM,39119,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.ohiomuskingumsheriff.org/jail-division/,2018/04/12 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,http://www.ohiomuskingumsheriff.org/jail-division/,NOT AVAILABLE,-999,2.20644324144814e-07,0.00245779641633628
5129,10006204,HOLTON CONSERVATION CAMP #16,12653 N. LITTLE TUJUNGA CANYON ROAD,SYLMAR,CA,91342,-999,(818) 897-7071,STATE,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/conservation-camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2024/01/22 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/conservation-camps/holton/,MINIMUM,-999,2.23255415221502e-06,0.00688725594390129
5130,10000789,BASELINE CONSERVATION CAMP #30,16809 PEORIA FLAT ROAD,JAMESTOWN,CA,95327,-999,(209) 984-4464,STATE,OPEN,100,TUOLUMNE,06109,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2017/09/19 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,119,6.10024108027574e-06,0.0100462552100795
5131,10000774,INTERMOUNTAIN CONSERVATION CAMP #22,651-025 FOOTHILL RD,BIEBER,CA,96009,-999,(530) 294-5361,STATE,OPEN,-999,LASSEN,06035,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/conservation-camps/,2016/05/25 00:00:00+00,IMAGERY/OTHER,2024/01/22 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/conservation-camps/intermountain/,MINIMUM,-999,3.33682737618801e-06,0.00687937682955038
5132,10005328,PILOT ROCK CONSERVATION FIRE CAMP #15,P.O. BOX 10,CRESTLINE,CA,92325,-999,(909) 338-1950,STATE,OPEN,67,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2024/02/27 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,80,3.11894018523162e-06,0.00727129916387817
5133,10000901,FENNER CANYON CONSERVATION CAMP #41,25900 BIG ROCK CREEK ROAD,VALYERMO,CA,93563,-999,(661) 944-0173,STATE,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/conservation-camps/fenner-canyon/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2024/02/09 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,136,3.87511590815848e-06,0.0100035089762233
5134,10005264,ISHI CONSERVATION CAMP #18,30500 PLUM CREEK ROAD,PAYNES CREEK,CA,96075,-999,(530) 597-2846,STATE,OPEN,-999,TEHAMA,06103,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/conservation-camps/,2015/11/01 00:00:00+00,IMAGERY/OTHER,2024/01/22 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/conservation-camps/ishi/,MINIMUM,-999,3.95031975131133e-06,0.00798954584193493
5135,10006186,NANCY MCDONNELL COMMUNITY CORRECTIONAL FACILITY,3540 CROTON AVE,CLEVELAND,OH,44115,-999,(216) 698-3100,STATE,OPEN,160,CUYAHOGA,39035,USA,922140,CORRECTIONAL INSTITUTIONS,http://cbcf.cuyahogacounty.us/,2017/03/21 00:00:00+00,IMAGERY/OTHER,2024/06/03 00:00:00+00,http://cbcf.cuyahogacounty.us/,MINIMUM,220,1.29034015117213e-06,0.00508883679462174
5136,10000793,O.H.CLOSE YOUTH CORRECTIONAL FACILITY,7650 SOUTH NEWCASTLE ROAD,STOCKTON,CA,95213,9001,(209) 944-6391,STATE,OPEN,169,SAN JOAQUIN,06077,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Juvenile_Justice/Research_and_Statistics/ADP_Monthly_2017.html,2017/09/06 00:00:00+00,IMAGERY/OTHER,2024/02/27 00:00:00+00,http://www.cdcr.ca.gov/Juvenile_Justice/Facility_Locations/index.html,JUVENILE,192,1.25933738672757e-05,0.0130894726386183
5137,10000034,SOUTH CHARLESTON POLICE DEPARTMENT,235 4TH AVENUE,SOUTH CHARLESTON,WV,25303,-999,(304) 744-6903,LOCAL,OPEN,-999,KANAWHA,54039,USA,922140,CORRECTIONAL INSTITUTIONS,https://cityofsouthcharleston.com/departments/police-department/,2018/05/22 00:00:00+00,IMAGERY/OTHER,2020/03/03 00:00:00+00,https://cityofsouthcharleston.com/departments/police-department/,NOT AVAILABLE,-999,5.53270638192771e-08,0.00098784913585592
5138,10000050,SAM PERDUE JUVENILE CENTER,843 SHELTER RD,PRINCETON,WV,24739,-999,(304) 425-9721,STATE,OPEN,-999,MERCER,54055,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/sam-perdue-juvenile-center.aspx,2015/01/20 00:00:00+00,IMAGERY/OTHER,2024/05/29 00:00:00+00,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/sam-perdue-juvenile-center.aspx,JUVENILE,-999,3.378554538358e-07,0.00247614127436275
5139,10005324,MOUNTAIN HOME CONSERVATION CAMP #10,45260 BEAR CREEK RD,SPRINGVILLE,CA,93265,-999,(559) 539-2334,STATE,OPEN,-999,TULARE,06107,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/conservation-camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2024/01/22 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/conservation-camps/mountain-home/,MINIMUM,-999,2.71154340225621e-06,0.00755826672400856
5140,10000014,PRUNTYTOWN CORRECTIONAL CENTER,2006 TRAP SPRINGS RD,GRAFTON,WV,26354,-999,(304) 265-6111,STATE,OPEN,-999,TAYLOR,54091,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/pccj.aspx,2018/01/22 00:00:00+00,IMAGERY/OTHER,2024/05/29 00:00:00+00,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/pccj.aspx,MEDIUM,369,1.26933111914695e-05,0.0179966668226606
5141,10000032,SAINT ALBANS POLICE DEPARTMENT,51 6TH AVENUE,SAINT ALBANS,WV,25177,-999,(304) 348-8111,LOCAL,OPEN,-999,KANAWHA,54039,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.saintalbanspolice.com/,2016/03/01 00:00:00+00,IMAGERY/OTHER,2020/03/03 00:00:00+00,http://www.saintalbanspolice.com/,NOT AVAILABLE,-999,1.16662477012142e-07,0.00138776515447826
5142,10000010,VICKI DOUGLAS JUVENILE CENTER,900 EMMETT ROUSCH DR,MARTINSBURG,WV,25401,-999,(304) 267-0164,STATE,OPEN,-999,BERKELEY,54003,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/vicki-v-douglas-juvenile-center.aspx,2018/01/22 00:00:00+00,IMAGERY/OTHER,2024/05/29 00:00:00+00,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/vicki-v-douglas-juvenile-center.aspx,JUVENILE,23,4.88191972181085e-07,0.00301646961134151
5143,10000829,BAKER COMMUNITY CORRECTIONAL FACILITY,10 LAKEVIEW DR,BAKER,CA,92309,-999,NOT AVAILABLE,STATE,CLOSED,0,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/News/Press_Release_Archive/2009_Press_Releases/Oct_26.html,2015/11/01 00:00:00+00,IMAGERY/OTHER,2024/02/09 00:00:00+00,NOT AVAILABLE,MINIMUM,-999,1.09468649043265e-05,0.0132346108341185
5144,10003367,CLIFF SKEEN COMMUNITY BASED CORRECTIONAL FACILITY FOR WOMEN,941 SHERMAN ST,AKRON,OH,44311,-999,(330) 374-9610,STATE,OPEN,-999,SUMMIT,39153,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.orianahouse.org/about/locations.php,2020/02/20 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,http://www.orianahouse.org/about/locations.php,NOT AVAILABLE,-999,4.35291212852462e-07,0.00326212323384516
5145,10003531,RHEA COUNTY JAIL,444 2ND AVE,DAYTON,TN,37321,-999,(423) 775-7837,COUNTY,OPEN,110,RHEA,47143,USA,922140,CORRECTIONAL INSTITUTIONS,http://rheacountytn.gov/divisions/jail-corrections/,2018/04/24 00:00:00+00,IMAGERY/OTHER,2018/04/24 00:00:00+00,http://rheacountytn.gov/divisions/,NOT AVAILABLE,87,1.14914655569009e-07,0.00138422191261092
5146,10000013,ST MARY'S CORRECTIONAL CENTER,2880 N. PLEASANTS HIGHWAY,ST. MARYS,WV,26170,-999,(304) 684-5500,STATE,OPEN,-999,PLEASANTS,54073,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/smccj.aspx,2018/01/22 00:00:00+00,IMAGERY/OTHER,2024/05/29 00:00:00+00,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/smccj.aspx,MEDIUM,610,8.67483413458103e-06,0.0135926559144172
5147,10006629,MIAMI VALLEY JUVENILE REHABILITATION CENTER,2100 GREENE WAY BLVD,XENIA,OH,45385,-999,(937) 562-4150,COUNTY,OPEN,20,GREENE,39057,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.greene.oh.us/faq.aspx?qid=400,2016/08/15 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,https://www.co.greene.oh.us/faq.aspx?qid=400,JUVENILE,30,2.89750232695951e-07,0.00298868695036068
5148,10003351,LUCAS COUNTY YOUTH TREATMENT CENTER,225 11TH ST,TOLEDO,OH,43604,-999,(419) 213-6161,COUNTY,OPEN,17,LUCAS,39095,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.lucas.oh.us/234/Youth-Treatment-Center,2017/06/12 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,https://www.co.lucas.oh.us/234/Youth-Treatment-Center,JUVENILE,44,4.02161958845682e-07,0.00293587694752177
